"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008328446836434808, 6614.422479004803, 10526867.887131587]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.00972227239938908, 6427.412455666471, 10629768.876059098]","[0.008798711738373165, 6435.8774280663565, 10733559.023137998]","[0.008709986062145972, 6448.887506540204, 10830759.064666169]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.00796264735436258, 6488.416599234342, 11249562.282001361]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.008365889775601938, 6108.080748677805, 10833651.276374893]",,,,,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008328446836434808, 6614.422479004803, 10526867.887131587]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.00972227239938908, 6427.412455666471, 10629768.876059098]","[0.008798711738373165, 6435.8774280663565, 10733559.023137998]","[0.008709986062145972, 6448.887506540204, 10830759.064666169]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.00796264735436258, 6488.416599234342, 11249562.282001361]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.008365889775601938, 6108.080748677805, 10833651.276374893]",,,,,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008328446836434808, 6614.422479004803, 10526867.887131587]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.00972227239938908, 6427.412455666471, 10629768.876059098]","[0.008798711738373165, 6435.8774280663565, 10733559.023137998]","[0.008709986062145972, 6448.887506540204, 10830759.064666169]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.00796264735436258, 6488.416599234342, 11249562.282001361]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.008365889775601938, 6108.080748677805, 10833651.276374893]",,,,,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008328446836434808, 6614.422479004803, 10526867.887131587]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.00972227239938908, 6427.412455666471, 10629768.876059098]","[0.008798711738373165, 6435.8774280663565, 10733559.023137998]","[0.008709986062145972, 6448.887506540204, 10830759.064666169]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.00796264735436258, 6488.416599234342, 11249562.282001361]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.008365889775601938, 6108.080748677805, 10833651.276374893]",,,,,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008328446836434808, 6614.422479004803, 10526867.887131587]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.00972227239938908, 6427.412455666471, 10629768.876059098]","[0.008798711738373165, 6435.8774280663565, 10733559.023137998]","[0.008709986062145972, 6448.887506540204, 10830759.064666169]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.00796264735436258, 6488.416599234342, 11249562.282001361]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.008365889775601938, 6108.080748677805, 10833651.276374893]",,,,,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008328446836434808, 6614.422479004803, 10526867.887131587]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.00972227239938908, 6427.412455666471, 10629768.876059098]","[0.008798711738373165, 6435.8774280663565, 10733559.023137998]","[0.008709986062145972, 6448.887506540204, 10830759.064666169]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.00796264735436258, 6488.416599234342, 11249562.282001361]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.008365889775601938, 6108.080748677805, 10833651.276374893]",,,,,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008328446836434808, 6614.422479004803, 10526867.887131587]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.00972227239938908, 6427.412455666471, 10629768.876059098]","[0.008798711738373165, 6435.8774280663565, 10733559.023137998]","[0.008709986062145972, 6448.887506540204, 10830759.064666169]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.00796264735436258, 6488.416599234342, 11249562.282001361]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.008365889775601938, 6108.080748677805, 10833651.276374893]",,,,,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008328446836434808, 6614.422479004803, 10526867.887131587]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.00972227239938908, 6427.412455666471, 10629768.876059098]","[0.008798711738373165, 6435.8774280663565, 10733559.023137998]","[0.008709986062145972, 6448.887506540204, 10830759.064666169]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.00796264735436258, 6488.416599234342, 11249562.282001361]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.008365889775601938, 6108.080748677805, 10833651.276374893]",,,,,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008328446836434808, 6614.422479004803, 10526867.887131587]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.00972227239938908, 6427.412455666471, 10629768.876059098]","[0.008798711738373165, 6435.8774280663565, 10733559.023137998]","[0.008709986062145972, 6448.887506540204, 10830759.064666169]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.00796264735436258, 6488.416599234342, 11249562.282001361]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.008365889775601938, 6108.080748677805, 10833651.276374893]",,,,,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008328446836434808, 6614.422479004803, 10526867.887131587]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.00972227239938908, 6427.412455666471, 10629768.876059098]","[0.008798711738373165, 6435.8774280663565, 10733559.023137998]","[0.008709986062145972, 6448.887506540204, 10830759.064666169]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.00796264735436258, 6488.416599234342, 11249562.282001361]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.008365889775601938, 6108.080748677805, 10833651.276374893]",,,,,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008328446836434808, 6614.422479004803, 10526867.887131587]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.00972227239938908, 6427.412455666471, 10629768.876059098]","[0.008798711738373165, 6435.8774280663565, 10733559.023137998]","[0.008709986062145972, 6448.887506540204, 10830759.064666169]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.00796264735436258, 6488.416599234342, 11249562.282001361]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.008365889775601938, 6108.080748677805, 10833651.276374893]",,,,,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008328446836434808, 6614.422479004803, 10526867.887131587]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.00972227239938908, 6427.412455666471, 10629768.876059098]","[0.008798711738373165, 6435.8774280663565, 10733559.023137998]","[0.008709986062145972, 6448.887506540204, 10830759.064666169]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.00796264735436258, 6488.416599234342, 11249562.282001361]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.008365889775601938, 6108.080748677805, 10833651.276374893]",,,,,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008328446836434808, 6614.422479004803, 10526867.887131587]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.00972227239938908, 6427.412455666471, 10629768.876059098]","[0.008798711738373165, 6435.8774280663565, 10733559.023137998]","[0.008709986062145972, 6448.887506540204, 10830759.064666169]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.00796264735436258, 6488.416599234342, 11249562.282001361]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.008365889775601938, 6108.080748677805, 10833651.276374893]",,,,,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008328446836434808, 6614.422479004803, 10526867.887131587]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.00972227239938908, 6427.412455666471, 10629768.876059098]","[0.008798711738373165, 6435.8774280663565, 10733559.023137998]","[0.008709986062145972, 6448.887506540204, 10830759.064666169]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.00796264735436258, 6488.416599234342, 11249562.282001361]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.008365889775601938, 6108.080748677805, 10833651.276374893]","[0.019033733860589472, 27216.751243023275, 8888251.825554544]","[0.01583791011636635, 20242.48769101801, 9118082.77992825]","[0.01315471825876212, 17610.512636846233, 9509550.783515701]","[0.013519562190894506, 19735.368819950956, 9311750.621399036]",,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008328446836434808, 6614.422479004803, 10526867.887131587]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.00972227239938908, 6427.412455666471, 10629768.876059098]","[0.008798711738373165, 6435.8774280663565, 10733559.023137998]","[0.008709986062145972, 6448.887506540204, 10830759.064666169]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.00796264735436258, 6488.416599234342, 11249562.282001361]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.008365889775601938, 6108.080748677805, 10833651.276374893]","[0.019033733860589472, 27216.751243023275, 8888251.825554544]","[0.01583791011636635, 20242.48769101801, 9118082.77992825]","[0.01315471825876212, 17610.512636846233, 9509550.783515701]","[0.013519562190894506, 19735.368819950956, 9311750.621399036]",,,,,,,,,
